Loyalty Number,flights_12m,distance_12m,pts_acc_12m,pts_red_12m,dollar_red_12m,active_months,max_month_flights,recency,flights_h1,flights_h2,trend,trend_ratio,flights_l3m,redeem_ratio,avg_dist_per_flight,ever_redeemed,Salary,salary_missing,Gender,Education,Marital Status,Loyalty Card,Enrollment Type,enroll_ym,cancel_ym,CLV,Province,City,tenure_months,is_active,churn_prob,log_prob,seg_raw,segment,segment_name,card_w,fv_flights,fv_pts,future_value_score,risk_band
529218,15,18167,18167.0,1027,185,6,5,0.0,7,8,1,1.0,5,0.0565279612505504,1211.1333333333334,1,73455.0,1,Male,College,Single,Star,Standard,24182,,4547.16,British Columbia,Vancouver,46,True,0.034226538744487,0.0260225148285358,3,2,Loyalists,1,16.5,17545.206470628906,0.3051,Low
529390,15,22234,22234.0,0,0,5,4,1.0,9,6,-3,0.6,6,0.0,1482.2666666666669,0,73455.0,1,Female,College,Single,Star,Standard,24170,,8166.51,Ontario,Sudbury,58,True,0.0348152493205827,0.0735734640950118,0,3,Steady Flyers,1,10.5,21459.917746606166,0.3152,Low
529415,19,22707,22707.0,0,0,8,5,0.0,7,12,5,1.5,4,0.0,1195.1052631578948,0,71335.0,0,Female,Bachelor,Married,Nova,Standard,24188,,2790.68,Ontario,Toronto,40,True,0.034226538744487,0.0144999820478955,0,3,Steady Flyers,2,28.5,21929.81798472893,0.399,Low
529458,27,32160,32160.0,335,60,8,6,0.0,12,15,3,1.1538461538461535,7,0.0104163427754112,1191.111111111111,1,73455.0,1,Male,College,Married,Star,Standard,24201,,16109.75,Ontario,Kingston,27,True,0.034226538744487,0.0105662247897886,3,2,Loyalists,1,35.1,31059.2745139773,0.5855,Low
529471,17,21047,21047.0,0,0,7,4,0.0,3,14,11,3.5,6,0.0,1238.0588235294117,0,86946.0,0,Male,Bachelor,Married,Nova,Standard,24221,,3360.27,Quebec,Tremblant,7,True,0.0752957367293018,0.0130916281751058,2,5,Casual / Emerging,2,35.7,19462.250629058384,0.4556,Low
529579,4,5059,5059.0,0,0,2,3,2.0,0,4,4,4.0,3,0.0,1264.75,0,52659.0,0,Male,Bachelor,Married,Aurora,Standard,24222,,8776.36,British Columbia,Vancouver,6,True,0.0884307280637802,0.0683425052440011,2,5,Casual / Emerging,3,5.6,4611.628946725336,0.2347,Low
529733,6,6921,6921.0,0,0,3,3,1.0,0,6,6,6.0,4,0.0,1153.5,0,53610.0,0,Female,Bachelor,Married,Star,Standard,24221,,4426.1,New Brunswick,Moncton,7,True,0.079305109291389,0.0615893766330134,2,5,Casual / Emerging,1,9.6,6372.129338594296,0.1955,Low
529746,21,28304,28304.0,0,0,6,5,2.0,10,11,1,1.0,4,0.0,1347.809523809524,0,69278.0,0,Male,Bachelor,Married,Star,Standard,24217,,5148.65,Prince Edward Island,Charlottetown,11,True,0.0348152493205827,0.0128011037989713,2,5,Casual / Emerging,1,23.1,27318.58918323023,0.3888,Low
529922,21,31002,31002.0,500,90,8,5,0.0,7,14,7,1.75,9,0.0161274715350127,1476.2857142857142,1,89913.0,0,Female,Bachelor,Married,Nova,Standard,24198,,11318.13,Alberta,Edmonton,30,True,0.034226538744487,0.0106251252642342,3,2,Loyalists,2,35.7,29940.908845843413,0.5734,Low
529988,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,83773.0,0,Female,Master,Married,Nova,Standard,24228,,10179.72,Ontario,London,0,False,0.0310624917774999,0.2958029130568559,4,4,At-Risk Lapsed,2,0.0,0.0,0.2054,Low
530051,16,24684,24684.0,500,90,9,3,0.0,6,10,4,1.4285714285714286,4,0.0202552157180473,1542.75,1,65189.0,0,Male,Bachelor,Single,Aurora,Standard,24199,,8767.63,Quebec,Quebec City,29,True,0.034226538744487,0.0070173429155922,3,2,Loyalists,3,22.4,23839.15211763108,0.4328,Low
530098,18,20632,20632.0,413,74,5,6,4.0,12,6,-6,0.4615384615384615,0,0.0200164784568409,1146.2222222222222,1,82721.0,0,Male,Bachelor,Married,Nova,Standard,24157,,9339.34,Alberta,Edmonton,71,True,0.0497290169902855,0.1140423658142741,0,3,Steady Flyers,2,7.2,19605.99092145643,0.3225,Low
530113,17,21735,21735.0,0,0,7,4,1.0,9,8,-1,0.8,5,0.0,1278.529411764706,0,56179.0,0,Female,Bachelor,Married,Star,Standard,24214,,5147.11,Ontario,Toronto,14,True,0.0348152493205827,0.009352112997913,2,5,Casual / Emerging,1,15.3,20978.29055601713,0.3004,Low
530119,11,16596,16596.0,0,0,6,3,4.0,10,1,-9,0.0909090909090909,0,0.0,1508.7272727272727,0,92642.0,0,Female,Bachelor,Married,Star,Standard,24215,,7786.68,Quebec,Montreal,13,True,0.0461275335271192,0.0169390735854477,0,3,Steady Flyers,1,2.2,15830.46745358393,0.2535,Low
530206,21,27680,27680.0,0,0,8,5,1.0,4,17,13,3.4,6,0.0,1318.095238095238,0,60189.0,0,Female,Bachelor,Single,Nova,Standard,24207,,3815.85,New Brunswick,Fredericton,21,True,0.0348152493205827,0.012240655011111,3,2,Loyalists,2,48.3,26716.31389880627,0.5452,Low
530235,26,33090,33090.0,1596,287,10,6,0.0,18,8,-10,0.4210526315789473,3,0.0482306367290199,1272.6923076923076,1,69720.0,0,Female,Bachelor,Married,Star,Standard,24208,,15477.28,Ontario,Toronto,20,True,0.0354399946591926,0.0027196910210173,3,2,Loyalists,1,5.2,31917.29057672732,0.3864,Low
530281,20,32489,32489.0,347,62,9,4,0.0,10,10,0,0.9090909090909092,7,0.0106802092951677,1624.45,1,73455.0,1,Female,College,Single,Star,Standard,24156,,4911.77,British Columbia,Dawson Creek,72,True,0.034226538744487,0.0257935966331524,3,2,Loyalists,1,20.0,31377.01398273036,0.387,Low
530299,18,26187,26187.0,497,89,8,5,0.0,15,3,-12,0.1875,2,0.018978157934932,1454.8333333333333,1,87714.0,0,Male,Bachelor,Single,Nova,Standard,24181,,8810.9,Ontario,Toronto,47,True,0.0354399946591926,0.0114795558966106,0,3,Steady Flyers,2,3.6,25258.932859859724,0.322,Low
530425,21,30830,30830.0,880,158,8,5,0.0,9,12,3,1.2,7,0.0285427005286886,1468.095238095238,1,73455.0,1,Male,College,Single,Nova,Standard,24164,,4650.68,British Columbia,Vancouver,64,True,0.034226538744487,0.0333529281051091,3,2,Loyalists,2,27.3,29774.795810507465,0.442,Low
530436,21,31654,31654.0,0,0,9,4,0.0,14,7,-7,0.4666666666666667,3,0.0,1507.3333333333333,0,46663.0,0,Female,Bachelor,Married,Nova,Standard,24190,,3252.83,Manitoba,Winnipeg,38,True,0.0394029220605532,0.0099195528572068,0,3,Steady Flyers,2,6.300000000000001,30406.739905095248,0.2707,Low
530508,26,35629,35629.0,0,0,9,5,0.0,9,17,8,1.7,8,0.0,1370.3461538461538,0,103495.0,0,Male,Bachelor,Married,Star,Standard,24178,,3842.79,Quebec,Hull,50,True,0.034226538744487,0.0163746000396709,3,2,Loyalists,1,46.8,34409.54265107268,0.5911,Low
530517,12,18926,18926.0,0,0,6,3,0.0,7,5,-2,0.625,3,0.0,1577.1666666666667,0,67467.0,0,Female,Bachelor,Single,Star,Standard,24209,,2488.24,Quebec,Montreal,19,True,0.0354399946591926,0.0111183049060934,2,5,Casual / Emerging,1,9.6,18255.26266108012,0.2389,Low
530613,24,30885,30885.0,514,93,9,5,0.0,14,10,-4,0.6666666666666666,8,0.0166418442012562,1286.875,1,51522.0,0,Female,High School or Below,Married,Aurora,Standard,24185,,6903.95,Ontario,London,43,True,0.034226538744487,0.0100582038166631,3,2,Loyalists,3,14.4,29827.91335087652,0.3753,Low
530621,21,38169,38169.0,587,106,5,6,0.0,3,18,15,4.5,8,0.0153785695572439,1817.571428571429,1,85130.0,0,Male,Bachelor,Married,Star,Standard,24221,,7980.49,British Columbia,West Vancouver,7,True,0.0792655675842007,0.0119661947877756,2,5,Casual / Emerging,1,52.5,35143.512550878644,0.6513,Low
530666,24,37177,37177.0,1124,202,10,4,0.0,15,9,-6,0.5625,4,0.0302329334552692,1549.0416666666667,1,47544.0,0,Male,Bachelor,Married,Nova,Standard,24162,,9294.55,Nova Scotia,Halifax,66,True,0.0380591305460488,0.0187530066064814,3,2,Loyalists,2,9.6,35762.075703689545,0.3697,Low
530770,22,33312,33312.0,790,142,8,6,0.0,7,15,8,1.875,5,0.0237144658241527,1514.1818181818182,1,73455.0,1,Male,College,Married,Aurora,Standard,24159,,7399.03,British Columbia,Vancouver,69,True,0.034226538744487,0.0295728015817596,3,2,Loyalists,3,39.6,32171.84554134365,0.5729,Low
530833,27,41180,41180.0,620,112,10,5,0.0,12,15,3,1.1538461538461535,8,0.0150554867535999,1525.1851851851852,1,73455.0,1,Male,College,Married,Star,Standard,24197,,2189.64,Alberta,Banff,31,True,0.034226538744487,0.0060117263906644,3,2,Loyalists,1,35.1,39770.55113450203,0.4936,Low
530839,14,29823,29823.0,0,0,7,6,2.0,4,10,6,2.0,1,0.0,2130.214285714286,0,91285.0,0,Male,Bachelor,Married,Nova,Standard,24198,,7356.56,Nova Scotia,Halifax,30,True,0.0360487981038529,0.0099950812292496,0,3,Steady Flyers,2,22.4,28747.9166941488,0.4477,Low
530880,18,22858,22858.0,0,0,8,5,0.0,11,7,-4,0.5833333333333334,7,0.0,1269.888888888889,0,62112.0,0,Male,Bachelor,Single,Aurora,Standard,24166,,30763.26,British Columbia,Dawson Creek,62,True,0.034226538744487,0.0223774857895006,0,3,Steady Flyers,3,10.8,22075.64977737852,0.4677,Low
530955,17,31389,31389.0,551,99,6,4,2.0,10,7,-3,0.6363636363636364,4,0.0175533609429754,1846.4117647058824,1,61980.0,0,Female,Bachelor,Married,Aurora,Standard,24164,,11533.48,Saskatchewan,Regina,64,True,0.0348152493205827,0.055656826671703,0,3,Steady Flyers,3,11.9,30296.18413907623,0.4132,Low
530978,24,27507,27507.0,1513,273,9,6,2.0,15,9,-6,0.5625,2,0.0550021811836556,1146.125,1,187913.0,0,Male,Doctor,Married,Aurora,Standard,24177,,4980.19,Ontario,Kingston,51,True,0.0360487981038529,0.0189278861217571,0,3,Steady Flyers,3,9.6,26515.40571055732,0.3647,Low
531052,19,27124,27124.0,1135,204,7,5,0.0,8,11,3,1.2222222222222223,6,0.0418433179723502,1427.578947368421,1,104952.0,0,Male,Bachelor,Married,Star,Standard,24199,,14091.19,British Columbia,Vancouver,29,True,0.034226538744487,0.01081301781626,3,2,Loyalists,1,24.7,26195.63936309453,0.51,Low
531201,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,73455.0,1,Female,College,Married,Star,Standard,24152,,4419.54,British Columbia,West Vancouver,76,False,0.4979887436893953,0.8121039891679183,4,4,At-Risk Lapsed,1,0.0,0.0,0.1264,High
531286,12,22756,22756.0,444,80,5,5,2.0,5,7,2,1.1666666666666667,2,0.0195104802917783,1896.3333333333333,1,61515.0,0,Female,Bachelor,Married,Aurora,Standard,24176,,4944.24,Ontario,Trenton,52,True,0.0360487981038529,0.037826133884135,0,3,Steady Flyers,3,14.4,21935.673550348725,0.335,Low
531290,21,28991,28991.0,574,103,9,5,0.0,8,13,5,1.4444444444444444,12,0.0197985651214128,1380.5238095238096,1,47597.0,0,Female,Bachelor,Married,Nova,Standard,24215,,25360.1,British Columbia,Vancouver,13,True,0.0380591305460488,0.0047398382578677,3,2,Loyalists,2,31.5,27887.627746339494,0.5946,Low
531293,17,11175,11175.0,431,78,6,6,0.0,9,8,-1,0.8,6,0.0385647816750178,657.3529411764706,1,128691.0,0,Female,Master,Single,Nova,Standard,24175,,4130.63,British Columbia,Dawson Creek,53,True,0.034226538744487,0.0375051886202357,0,3,Steady Flyers,2,15.3,10792.518429530355,0.3136,Low
531398,17,18302,18302.0,0,0,8,4,3.0,8,9,1,1.0,0,0.0,1076.5882352941176,0,69720.0,0,Male,Bachelor,Married,Star,Standard,24208,,15477.28,British Columbia,Vancouver,20,True,0.0371227239315998,0.0111342503863509,0,3,Steady Flyers,1,18.700000000000003,17622.57990660386,0.4159,Low
531430,25,45434,45434.0,447,80,6,5,0.0,9,16,7,1.6,5,0.0098382304390888,1817.36,1,89435.0,0,Female,Bachelor,Divorced,Star,Standard,24197,,2619.34,Ontario,Thunder Bay,31,True,0.034226538744487,0.0136885151437389,3,2,Loyalists,1,42.5,43878.951438682976,0.5771,Low
531514,23,36108,36108.0,0,0,6,7,1.0,6,17,11,2.4285714285714284,5,0.0,1569.9130434782608,0,73455.0,1,Male,College,Married,Aurora,Standard,24158,,5830.56,Ontario,Toronto,70,True,0.0365752650449421,0.0625924009149241,0,3,Steady Flyers,3,48.3,34787.34032975723,0.6254,Low
531515,23,33398,33398.0,0,0,10,4,0.0,14,9,-5,0.6,5,0.0,1452.0869565217392,0,76606.0,0,Male,Bachelor,Married,Nova,Standard,24211,,2764.49,Alberta,Calgary,17,True,0.034226538744487,0.004437525582552,3,2,Loyalists,2,11.5,32254.902059011623,0.3356,Low
531619,20,31234,31234.0,0,0,6,5,1.0,11,9,-2,0.75,3,0.0,1561.7,0,73442.0,0,Male,Bachelor,Married,Nova,Standard,24188,,2891.73,Ontario,Toronto,40,True,0.0360487981038529,0.0271372551601747,0,3,Steady Flyers,2,16.0,30108.051840024254,0.3542,Low
531793,24,40265,40265.0,561,101,8,5,0.0,10,14,4,1.2727272727272727,3,0.0139323498733422,1677.7083333333333,1,57546.0,0,Male,Bachelor,Single,Star,Standard,24197,,4739.86,British Columbia,Vancouver,31,True,0.0354399946591926,0.0062316640928243,3,2,Loyalists,1,33.599999999999994,38838.00861504761,0.4884,Low
531841,18,28554,28554.0,334,60,6,4,0.0,6,12,6,1.7142857142857142,7,0.0116967256172299,1586.3333333333333,1,73455.0,1,Female,College,Married,Star,Standard,24168,,2436.4,Ontario,Kingston,60,True,0.034226538744487,0.0576914785263159,3,2,Loyalists,1,28.8,27576.69541268992,0.4059,Low
531868,23,35024,35024.0,0,0,8,5,0.0,11,12,1,1.0,4,0.0,1522.7826086956522,0,71559.0,0,Male,Master,Married,Nova,Standard,24200,,9787.81,Ontario,Toronto,28,True,0.034226538744487,0.0106082943806802,0,3,Steady Flyers,2,25.3,33825.249707013085,0.4905,Low
531976,23,35148,35148.0,0,0,6,5,0.0,6,17,11,2.4285714285714284,8,0.0,1528.1739130434785,0,73455.0,1,Male,College,Single,Aurora,Standard,24180,,6732.97,British Columbia,Dawson Creek,48,True,0.034226538744487,0.0467290230922487,3,2,Loyalists,3,48.3,33945.00561620877,0.6303,Low
532203,25,37951,37951.0,0,0,8,5,0.0,13,12,-1,0.8571428571428571,7,0.0,1518.04,0,73455.0,1,Male,College,Married,Nova,Standard,24192,,5619.69,Ontario,Thunder Bay,36,True,0.034226538744487,0.0171350112761918,3,2,Loyalists,2,22.5,36652.068628107976,0.4476,Low
532333,9,12301,12301.0,965,174,6,4,0.0,7,2,-5,0.25,2,0.0784425296699723,1366.7777777777778,1,111948.0,0,Male,Master,Married,Aurora,Standard,24162,,5926.73,Quebec,Tremblant,66,True,0.0354399946591926,0.0445405916394706,0,3,Steady Flyers,3,4.5,11865.052625697272,0.2811,Low
532376,1,1644,1644.0,0,0,1,1,0.0,0,1,1,1.0,1,0.0,1644.0,0,54205.0,0,Male,Bachelor,Married,Star,Standard,24223,,2841.44,British Columbia,Vancouver,5,True,0.0884307280637802,0.0571579549144869,2,5,Casual / Emerging,1,1.1,1498.6198830631454,0.107,Low
532378,22,28468,28468.0,518,93,7,7,0.0,6,16,10,2.2857142857142856,6,0.0181952298991885,1294.0,1,64387.0,0,Male,Bachelor,Divorced,Star,Standard,24189,,4299.84,British Columbia,Vancouver,39,True,0.0359579021236971,0.0117059040207642,3,2,Loyalists,1,44.0,27444.35044234259,0.5121,Low
532419,29,40941,61411.5,0,0,3,16,4.0,1,28,27,14.0,0,0.0,1411.7586206896551,0,35424.0,0,Male,Bachelor,Single,Star,2018 Promotion,24218,,38496.95,British Columbia,Dawson Creek,10,True,0.0440982565231306,0.0171238502579113,2,5,Casual / Emerging,1,87.0,58703.359919529765,0.8873,Low
532422,24,31459,31459.0,626,113,10,4,0.0,12,12,0,0.9230769230769232,7,0.0198982835346471,1310.7916666666667,1,73930.0,0,Male,Bachelor,Married,Star,Standard,24158,,3402.78,Ontario,Toronto,70,True,0.034226538744487,0.0225829803875872,3,2,Loyalists,1,24.0,30382.267317637183,0.3955,Low
532464,20,38341,38341.0,1589,286,8,6,0.0,11,9,-2,0.75,5,0.0414428042355641,1917.05,1,69696.0,0,Female,Bachelor,Single,Nova,Standard,24205,,11009.13,British Columbia,Dawson Creek,23,True,0.034226538744487,0.0037684726275991,3,2,Loyalists,2,16.0,37028.72027799762,0.4527,Low
532592,26,44741,44741.0,0,0,9,6,0.0,12,14,2,1.0769230769230769,5,0.0,1720.8076923076924,0,73211.0,0,Male,Bachelor,Married,Aurora,Standard,24157,,9118.15,Quebec,Hull,71,True,0.034226538744487,0.0165348316842084,0,3,Steady Flyers,3,31.2,43209.67043003291,0.5787,Low
532759,20,34274,34274.0,730,131,7,6,0.0,7,13,6,1.625,3,0.0212983223924142,1713.7,1,186861.0,0,Female,Doctor,Married,Nova,Standard,24214,,8432.82,British Columbia,Vancouver,14,True,0.0354399946591926,0.0057955530382534,3,2,Loyalists,2,32.0,33059.329623050835,0.5508,Low
532813,17,29597,29597.0,0,0,8,4,0.0,9,8,-1,0.8,2,0.0,1741.0,0,203301.0,0,Male,Doctor,Married,Aurora,Standard,24164,,5040.78,Ontario,Ottawa,64,True,0.0354399946591926,0.0280461497452173,0,3,Steady Flyers,3,15.3,28548.08247807188,0.4103,Low
532832,24,42599,42599.0,1017,183,11,4,0.0,10,14,4,1.2727272727272727,8,0.0238732394366197,1774.9583333333333,1,61262.0,0,Female,Bachelor,Married,Star,Standard,24227,,12692.67,British Columbia,Dawson Creek,1,True,0.0500020890839157,0.0012524371100892,3,2,Loyalists,1,33.599999999999994,40468.961007114274,0.5711,Low
532978,15,24936,24936.0,0,0,8,3,0.0,8,7,-1,0.7777777777777778,2,0.0,1662.4,0,80604.0,0,Male,High School or Below,Married,Star,Standard,24178,,2648.35,Ontario,Sudbury,50,True,0.0354399946591926,0.0163771853752239,0,3,Steady Flyers,1,13.5,24052.26829317837,0.3014,Low
532997,19,26288,26288.0,1724,309,6,6,1.0,7,12,5,1.5,6,0.065578759176842,1383.578947368421,1,63022.0,0,Female,Bachelor,Married,Aurora,Standard,24199,,31316.61,Ontario,Sudbury,29,True,0.0348152493205827,0.0155053832104563,3,2,Loyalists,3,28.5,25372.776725860524,0.5963,Low
533198,23,29388,29388.0,700,126,9,4,1.0,11,12,1,1.0,2,0.023818435469053,1277.7391304347825,1,69357.0,0,Female,Bachelor,Married,Nova,Standard,24200,,8547.59,Alberta,Edmonton,28,True,0.0360487981038529,0.0099155804712668,3,2,Loyalists,2,25.3,28328.597921323973,0.4549,Low
533302,21,28690,28690.0,1066,192,8,4,0.0,13,8,-5,0.5714285714285714,1,0.0371545083824195,1366.190476190476,1,73455.0,1,Male,College,Single,Nova,Standard,24152,,5585.31,British Columbia,Vancouver,76,True,0.0354399946591926,0.0544992344453266,0,3,Steady Flyers,2,10.5,27673.226553227767,0.3334,Low
533365,20,33003,33003.0,385,69,8,5,1.0,13,7,-6,0.5,3,0.0116652526966428,1650.15,1,73455.0,1,Male,College,Married,Aurora,Standard,24155,,9657.58,Ontario,Toronto,73,True,0.0360487981038529,0.035816325098803,0,3,Steady Flyers,3,8.0,31813.281516178544,0.3878,Low
533391,20,28557,28557.0,0,0,5,6,0.0,6,14,8,2.0,7,0.0,1427.85,0,53638.0,0,Female,Bachelor,Divorced,Nova,Standard,24217,,3147.97,Ontario,Toronto,11,True,0.034226538744487,0.0136553454440425,2,5,Casual / Emerging,2,36.0,27579.592733073685,0.4569,Low
533470,15,20842,20842.0,940,169,8,4,0.0,10,5,-5,0.4545454545454545,4,0.0450990740296502,1389.4666666666667,1,73455.0,1,Female,College,Single,Star,Standard,24157,,2243.47,Ontario,Toronto,71,True,0.034226538744487,0.0309630830148252,0,3,Steady Flyers,1,7.5,20128.6504794874,0.2363,Low
533488,9,13759,13759.0,500,90,3,4,1.0,0,9,9,9.0,7,0.0363372093023255,1528.7777777777778,1,66226.0,0,Male,Bachelor,Married,Star,Standard,24224,,2580.85,Quebec,Quebec City,4,True,0.0862586348935027,0.0868895120915496,2,5,Casual / Emerging,1,17.099999999999998,12572.167442500297,0.2641,Low
533509,30,45197,45197.0,798,144,8,6,1.0,12,18,6,1.3846153846153846,4,0.0176556484800212,1506.5666666666666,1,91673.0,0,Female,Bachelor,Married,Star,Standard,24194,,5773.52,Alberta,Calgary,34,True,0.0348152493205827,0.0095920325411611,3,2,Loyalists,1,48.0,43623.45517645762,0.6425,Low
533539,23,26624,26624.0,390,70,7,5,1.0,11,12,1,1.0,5,0.0146478873239436,1157.5652173913045,1,73455.0,1,Male,College,Single,Nova,Standard,24198,,32654.84,Alberta,Calgary,30,True,0.0348152493205827,0.0225752620339324,3,2,Loyalists,2,25.3,25697.078802088807,0.5701,Low
533638,17,32455,32455.0,368,66,6,5,0.0,8,9,1,1.0,7,0.0113384274094158,1909.117647058824,1,91239.0,0,Male,Bachelor,Married,Nova,Standard,24204,,5838.9,Ontario,Toronto,24,True,0.034226538744487,0.0114102307243308,3,2,Loyalists,2,18.700000000000003,31344.177685047674,0.4204,Low
533666,14,17829,17829.0,1644,297,8,4,0.0,4,10,6,2.0,4,0.0922041503084688,1273.5,1,73455.0,1,Male,College,Divorced,Star,Standard,24179,,4830.91,Quebec,Hull,49,True,0.034226538744487,0.0229035505404351,3,2,Loyalists,1,22.4,17218.77504072454,0.3445,Low
533742,11,19660,19660.0,1387,250,6,2,1.0,6,5,-1,0.7142857142857143,3,0.0705457504704745,1787.2727272727273,1,48567.0,0,Male,Bachelor,Married,Star,Standard,24149,,4437.84,Ontario,Thunder Bay,79,True,0.0400769738146361,0.1120435259771847,0,3,Steady Flyers,1,9.9,18872.086694804257,0.2433,Low
533766,14,23150,23150.0,1170,211,5,5,0.0,7,7,0,0.875,2,0.0505377737462744,1653.571428571429,1,73455.0,1,Male,College,Single,Star,Standard,24154,,4893.29,British Columbia,Vancouver,74,True,0.0354399946591926,0.0669180289906278,0,3,Steady Flyers,1,14.0,22329.56412363969,0.3115,Low
533950,12,22710,22710.0,548,99,7,3,0.0,8,4,-4,0.4444444444444444,3,0.0241292765620184,1892.5,1,58671.0,0,Female,Bachelor,Married,Aurora,Standard,24157,,9880.39,Alberta,Edmonton,71,True,0.0354399946591926,0.0403469197424324,0,3,Steady Flyers,3,7.199999999999999,21905.157721289732,0.3307,Low
534009,18,18723,18723.0,0,0,6,5,3.0,5,13,8,2.1666666666666665,0,0.0,1040.1666666666667,0,57101.0,0,Female,Bachelor,Divorced,Nova,Standard,24195,,7732.39,Quebec,Montreal,33,True,0.0371227239315998,0.0387209071444517,0,3,Steady Flyers,2,32.4,18027.951239828657,0.4402,Low
534151,23,22363,22363.0,1445,260,8,5,0.0,11,12,1,1.0,5,0.0646127705240565,972.304347826087,1,57815.0,0,Male,Bachelor,Divorced,Nova,Standard,24211,,7903.99,British Columbia,Vancouver,17,True,0.034226538744487,0.0097945983052484,3,2,Loyalists,2,25.3,21597.59191405704,0.4109,Low
534452,26,36032,36032.0,0,0,10,5,0.0,11,15,4,1.25,6,0.0,1385.8461538461538,0,73455.0,1,Male,College,Single,Star,Standard,24174,,8178.52,Quebec,Montreal,54,True,0.034226538744487,0.0129946789941426,3,2,Loyalists,1,36.4,34798.749355958644,0.5366,Low
534464,13,16620,16620.0,539,97,3,5,1.0,5,8,3,1.3333333333333333,4,0.0324288550628722,1278.4615384615386,1,87286.0,0,Female,Bachelor,Married,Star,Standard,24152,,6242.6,Ontario,Toronto,76,True,0.0348152493205827,0.1532294017341072,0,3,Steady Flyers,1,16.900000000000002,16041.370556291917,0.3302,Low
534481,13,19725,19725.0,1345,242,7,3,0.0,7,6,-1,0.75,5,0.0681841224779478,1517.3076923076924,1,73455.0,1,Female,College,Single,Nova,Standard,24193,,12067.46,Ontario,Toronto,35,True,0.034226538744487,0.021676136762448,3,2,Loyalists,2,11.7,19049.881523264998,0.3655,Low
534505,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,70853.0,0,Male,Bachelor,Divorced,Aurora,Standard,24149,,8535.11,Ontario,Toronto,79,False,0.4979887436893953,0.8136166335722801,4,4,At-Risk Lapsed,3,0.0,0.0,0.1949,High
534571,0,0,0.0,0,0,0,0,12.0,0,0,0,0.0,0,0.0,0.0,0,59152.0,0,Female,Bachelor,Divorced,Star,Standard,24223,,10856.18,Ontario,Trenton,5,False,0.2316870388895612,0.259872240710348,4,4,At-Risk Lapsed,1,0.0,0.0,0.1717,Medium
534649,8,6672,6672.0,0,0,4,4,4.0,4,4,0,0.8,0,0.0,834.0,0,198691.0,0,Male,Doctor,Divorced,Star,Standard,24189,,2395.57,Manitoba,Winnipeg,39,True,0.0457382114462912,0.0713909444781758,0,3,Steady Flyers,1,8.0,6366.834653230345,0.216,Low
534716,27,41633,41633.0,541,97,9,6,0.0,8,19,11,2.111111111111111,5,0.0129941874429552,1541.962962962963,1,59712.0,0,Male,Bachelor,Married,Star,Standard,24193,,4881.3,Ontario,Trenton,35,True,0.034226538744487,0.0059227245695333,3,2,Loyalists,1,56.7,40208.046512450775,0.6466,Low
534734,20,26128,26128.0,794,143,8,4,0.0,8,12,4,1.3333333333333333,5,0.0303876918366565,1306.4,1,59362.0,0,Female,Bachelor,Married,Star,Standard,24179,,8936.82,Ontario,Kingston,49,True,0.034226538744487,0.0188368556790394,3,2,Loyalists,1,28.0,25233.728995684043,0.4373,Low
